微分積分学第一・演習H（48～53）,教科書,「解析入門I」・杉浦光夫・東京大学出版会
英語第五6-LS,教科書,"Broadcast ABC World News Tonight, Kinseido"
英語第五15-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第五22-RW,教科書,プリント教材
英語第五23-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
英語第五25-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第五30-LS,教科書,British News Update 2  映像で学ぶ イギリス公共放送の最新ニュース2
英語第五30-LS,教科書,Timothy Knowles / 田村真弓 / 田中みんね / 中村美帆子 編著
英語第五30-LS,教科書,"金星堂 ￥2,600 (税込 ￥2,860)"
英語第五30-LS,教科書,ISBN: 978-4-7647-4097-6
英語第六4-LS,教科書,"Coffeeshop Discussions: the foundation of ""good"" discussions. Alan Bassaer. Nan'undo."
英語第六23-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
アカデミックプレゼンテーション第九,教科書,Handouts
ドイツ語初級２D11,教科書,担当教員が指定するもの
フランス語初級１F01,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語中級２,教科書,テキストは授業内で随時配布します。
ロシア語中級１,教科書,プリント等を準備する。
フランス語セミナー（入門・基礎）１,教科書,"Texto 1, Hachette"
教育実習基礎Ａ,教科書,必要に応じて指定する
教育実習第二Ａ,教科書,なし
初級日本語22QA,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈2〉　スリーエーネットワーク　ISBN-13: 978-4883194063
初級日本語42QB,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
中級日本語11QC,教科書,中級へ行こう (スリーエーネットワーク）
アカデミックライティング第十四1,教科書,"Glasman-Deal, Hilary. 2010. Science Research Writing: For Non-Native Speakers of English. London: Imperial College Press. (ISBN-13: 978-1-84816-31-2)"
日本語研修コースB２(集中コース)2QA,教科書,中級へ行こう(スリーエーネットワーク)
情報リテラシ第二6b(IL2),教科書,なし
グローバル理工人研修入門１Ｃa,教科書,N/A
社会科学系ゼミ（法学ゼミ）５,教科書,学期毎に参加者と相談して決定する
日本語演習62QA,教科書,テキストはこちらで用意して配布しますので、購入の必要はありません。
英語第一40,教科書,On Board for More World Adventures
英語第一40,教科書,(続・DVDで学ぶ世界の文化と英語)　（金星堂）
リカレント教育発展研修3A,教科書,特になし
国際研究研修２C,教科書,特になし
国際研究研修３C,教科書,特になし
英語第二申告専用,教科書,-
グローバル理工人研修入門１Ａc,教科書,N/A
TOEFL対策セミナー（リスニング＆スピーキング）第二2,教科書,Handouts
グローバル理工人研修入門１Ａp,教科書,N/A
グローバル理工人研修入門１Ａr,教科書,N/A
TOEFL対策セミナー（リスニング＆スピーキング）第二3,教科書,Get Ready for the TOEFL IBT: Listening and Reading
中国語初級２C08,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F02,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F04,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級１D32,教科書,担当教員が指定するもの
ドイツ語初級１D33,教科書,担当教員が指定するもの
ドイツ語初級１D42,教科書,担当教員が指定するもの
ドイツ語初級１D44,教科書,担当教員が指定するもの
ドイツ語初級１D45,教科書,担当教員が指定するもの
ドイツ語初級２D12,教科書,担当教員が指定するもの
ドイツ語初級２D31,教科書,担当教員が指定するもの
ドイツ語初級２D32,教科書,担当教員が指定するもの
ロシア語初級１R02,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
ロシア語初級１R04,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
古典ギリシア語２,教科書,田中美知太郎・松平千秋、『ギリシア文法』　改訂版、岩波書店、２０１２
リーダーシップ道場9,教科書,授業時に新書を指定する予定です．
リーダーシップ道場10,教科書,授業時に新書を指定する予定です．
教養特論：オンライン学習コース制作実習,教科書,なし
初級日本語31QD,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077          \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) / 韓国語版(かんこくごばん))       \2,100　+ tax"
中級日本語51QC,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
グローバル理工人研修入門１A’a,教科書,N/A
第二外国語海外研修IIA1,教科書,なし
TOEFL対策セミナー（リーディング＆ライティング）第二3,教科書,"Lucas, 川端,　鈴木. 『TOEFL iBTテスト英語4技能完全対策演習』（松柏社, 2017）"
TOEFL対策セミナー（リーディング＆ライティング）第二3,教科書,"妻鳥, Stafford, 松井, 水本.『TOEFL TEST英単語スピードマスター(CD2枚付)』(Jリサーチ出版, 2006)"
中国語初級１C16,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
社会科学系ゼミ（心理学）５,教科書,なし
融合系ゼミ（社会科学への量的アプローチ入門）３,教科書,ゼミで指示する．
修士研究インターンシップB,教科書,特に無し
スペイン語中級１,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語中級１,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語上級１,教科書,適宜配布する（授業計画を参照）
グローバル理工人研修入門１Ａa,教科書,N/A
グローバル理工人研修入門３Ａ,教科書,マニュアル等を配布
グローバル理工人研修１Ａa,教科書,N/A
力学基礎２M,教科書,培風館「基礎物理学 力学」秋光純・秋光正子 ・松川宏・越野和樹
無機化学基礎I,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎H,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
東工大立志プロジェクト10,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト14,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト25,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト33,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト39,教科書,東工大立志プロジェクトガイドブック
英語第一2,教科書,Handouts
英語第一9,教科書,"安浪誠祐/Richard S. Levin, 未来科学への誘い（成美堂）"
英語第一9,教科書,ISBN: 978-4-7919-7205-0
英語第一12,教科書,グローバル社会の潮流：ジム・カヌーセン：南雲堂
英語第一22,教科書,Handouts
英語第二4,教科書,笹島茂ほか　_CLIL Basic Science &amp; Math_
英語第二4,教科書,東京：三修社、2018年。
英語第二8,教科書,"CNN 10 Student News Vol. 8, Asahi Press"
英語第二10,教科書,『On Board for More World Adventures』by Scott Berlin and Megumi Kobayashi. 金星堂
英語第二11,教科書,Online materials
英語第二20,教科書,"Phillips, Terry, Kenji Hitomi, and Eiichi Yubune, Integrated Technical English 『テクニカルイングリッシュ入門』 (成美堂)"
英語第二20,教科書,ISBN 978-4-7919-0075-6
英語第二27,教科書,"PRISM orange, visual and audio materials provided by the instructor"
英語第二31,教科書,続・DVDで学ぶ世界の文化と英語
英語第二31,教科書,Scott Berlin / 小林めぐみ 著
英語第二31,教科書,"金星堂￥2,300 ( 税込 ￥2,530 )"
英語第二31,教科書,ISBN: 978-4-7647-3991-8
英語第二37,教科書,Handouts
英語第二37,教科書,*コロナウイルス感染拡大による影響のため、教科書使用を中止いたしました。間違えないようにお気をつけください。
英語第二38,教科書,Contemporary Issues (4th edition) Pearson Longman
英語第五3-LS,教科書,None. Relevant materials to be handed out in class.
英語第五8-RW,教科書,"永田博人/Bill Banfield, 最新科学の知見（成美堂）"
英語第五8-RW,教科書,ISBN: 978-4-7919-4783-6
英語第五21-RW,教科書,靜哲人『構造から学ぶパラグラフライティング入門［改訂版］』東京：松柏社、2019年。
英語第五21-RW,教科書,ISBN: 978-4-88198-751-3
英語第五24-RW,教科書,Exploring the Globe through the Times and the Guardian (Tsurumi Shoten)
英語第五27-LS,教科書,None. Relevant materials to be handed out in class.
英語第五29-LS,教科書,"『スティーブ・ジョブズ 伝説のスピーチ＆プレゼン』朝日出版, ISBN: 978-4-255-00679-6"
英語第五33-LS,教科書,ハンドアウト
英語第五37-RW,教科書,How to Rephrase / Nan'un Do
英語第五37-RW,教科書,Science and Technological Vocabulary / Nan'un Do
英語第五38-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第五39-RW,教科書,薬袋善郎編著『名文で養う英語精読力』（研究社、2009年）
英語第五40-RW,教科書,Exploring the Globe through The Times and The Guardian (Tsurumi Shoten)
英語第五41-RW,教科書,"The Bridges of English Language Across the World: International &amp; Multicultural Perspectives, Book 1 （『世界の多様な英語１』）, 竹下裕子、山岡清二、Patricial Sippel、鈴木卓編著、松柏社。"
英語第五43-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第五46-RW,教科書,How to Rephrase / Nan'un Do
英語第五46-RW,教科書,Science and Technological Vocabulary / Nan'un Do
英語第六6-LS,教科書,"Broadcast ABC World News Tonight, Kinseido"
英語第六21-RW,教科書,靜哲人『構造から学ぶパラグラフライティング入門［改訂版］』東京：松柏社、2019年。
英語第六21-RW,教科書,ISBN: 978-4-88198-751-3
英語第六32-LS,教科書,Handouts
英語第六32-LS,教科書,*コロナウイルス感染拡大による影響のため、教科書使用を中止いたしました。間違えないようにお気をつけください。
英語第七再1,教科書,OCW-iで資料を配布する。
英語第八再1,教科書,OCW-iで資料を配布する。
TOEFL対策セミナー（リーディング＆ライティング）第二1,教科書,TOEFL iBT テスト形式で磨くアカデミック英語（朝日出版社）
英語プレゼンテーション演習第六,教科書,Handouts
TOEFL対策セミナー（リスニング＆スピーキング）第六,教科書,"Edmunds, Paul, Nancie McKinnon, and Jeff Zeter. 2009. Developing Skills for the TOEFL iBT, Intermediate, Listening. Second edition. Compass Publishing. (ISBN: 978-59966-353-1)"
英語スピーキング演習第九,教科書,Handouts
ロシア語初級１R01,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
イタリア語１,教科書,『Italiano più attivo: nuova edizione』白水社、2020年
ドイツ語中級１,教科書,テキストは授業内で随時配布します。
ロシア語中級２,教科書,プリント等を準備する
中国語中級２,教科書,『大学生のための中級中国語20回』（白帝社）
ドイツ語上級２,教科書,授業中に指示する。
フランス語上級２,教科書,『時事フランス語2020年度版』（朝日出版社）
ロシア語上級１,教科書,テキストは教員が準備する。
中国語上級１,教科書,指定なし
中国語上級２,教科書,指定なし
ドイツ語セミナー（入門・基礎）２,教科書,テキストは授業内で随時配布します。（プリント教材）
ドイツ語セミナー（応用・留学）１,教科書,テキストは授業内で随時配布します。（プリント教材）
フランス語セミナー（入門・基礎）２,教科書,"Texto 1, Hachette"
フランス語セミナー（応用・留学）１,教科書,"Texto 2 or 3, Hachette (履修者のレベルに応じて選ぶ）."
ロシア語セミナー（応用・留学）２,教科書,特になし
工業科教育法Ⅱ,教科書,高等学校学習指導要領
工業科教育法Ⅱ,教科書,授業ごとにプリントを配布する。
教育実習第二Ｃ,教科書,なし
教育実習第四Ａ,教科書,なし
初級日本語22QC,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈2〉　スリーエーネットワーク　ISBN-13: 978-4883194063
初級日本語42QA,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
中級日本語22QC,教科書,中級へ行こう（スリーエーネットワーク）
中級日本語42QC,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語42QC,教科書,ISBN： 9784883197880
教育・認知科学分野における学術論文作成技術論,教科書,Uses in-class handouts　講義中にハンドアウトを配布する
フランス語文化演習２,教科書,『時事フランス語2020年度版』（朝日出版社）
ロシア語文化演習１,教科書,テキストは教員が準備する。
ロシア語文化演習２,教科書,テキストは教員が準備する。
日本語研修コースB１(集中コース)1QA,教科書,"大地 2, メインテキスト、スリーエーネットワーク"
日本語研修コースB１(集中コース)1QA,教科書,"大地 2, 文献説明と翻訳、スリーエーネットワーク"
英語スピーキング演習第十四1,教科書,"Paul Dummett, Helen Stephenson, and Lewis Lansford, Keynote Proficient (National Geographic Learning, 2017)"
英語スピーチ演習第十四1,教科書,"Mark Powell, Dynamic Presentations (Cambridge University Press, 2011)"
言語文化演習第十四,教科書,プリント教材を配布
これからの経営管理とプロフェッショナル育成（工学）,教科書,教科書は使用せず、授業中にスライド等の映像資料を使って講義を行う
情報リテラシ第二1b(IL2),教科書,なし
情報リテラシ第二3c(IL2),教科書,なし
情報リテラシ第二5b(IL2),教科書,なし
情報リテラシ第二5c(IL2),教科書,なし
情報リテラシ第二6a(IL2),教科書,なし
ALP研修II（海外研修）B,教科書,無し。
PLP発展研修,教科書,特になし
グローバル理工人研修入門２Ｃa,教科書,N/A
グローバル理工人研修３Ｃ,教科書,N/A
社会科学系ゼミ（政策とメディアの社会学）１,教科書,適宜指示する。
日本語演習82QA,教科書,なし
日本語演習22QA,教科書,特に指定しない。
国際研究研修１C,教科書,特になし
国際研究研修１Ａ,教科書,なし
国際研究研修２Ａ,教科書,特になし
グローバル理工人研修１Ａm,教科書,N/A
グローバル理工人研修入門１Ａb,教科書,N/A
グローバル理工人研修入門１Ａm,教科書,N/A
グローバル理工人研修１Ａr,教科書,N/A
グローバル理工人研修２Ｃb,教科書,N/A
グローバル理工人研修入門１Ａu,教科書,N/A
英語第四再3,教科書,『ニュースメディアの英語2020』（朝日出版社）
英語スピーキング演習第二2,教科書,"Impact Issues 2 (3rd edition).  R.R. Day, J. Shales, J. Yamanaka (Pearson Education)"
英語スピーキング演習第六2,教科書,Handouts
中国語初級１C03,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C07,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C11,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C02,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C06,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C09,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C12,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C13,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F06,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F03,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F06,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級１D12,教科書,担当教員が指定するもの
ドイツ語初級２D21,教科書,担当教員が指定するもの
ドイツ語初級２D42,教科書,担当教員が指定するもの
ロシア語初級１R06,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
ロシア語初級２R05,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
ロシア語初級２R06,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
情報リテラシ第二EN(IL2),教科書,なし
サバイバルジャパニーズ301A,教科書,"Ogata Yukiko, Sumitani Kana, Hidari Yasuko and Watanabe Yukiko ""NIHONGO FUN &amp; EASY Survival Japanese Conversation for Begginers"" ASK, ISBN-13: 978-4872177213, ￥1900+tax"
日本語第一GSEP,教科書,特に指定しない。
日本語第五GSEP,教科書,特に指定しない。
中級日本語62QB,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
グローバル理工人研修入門4Ａ,教科書,N/A
グローバル理工人研修入門4C,教科書,N/A
初級日本語42QF,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
日本語漢字中級31QA,教科書,オリジナル教材
中級日本語62QC,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
古典ギリシア語６,教科書,田中美知太郎・松平千秋、『ギリシア文法』　改訂版、岩波書店、２０１２
中国語初級１C14,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
日本語第九GSEP,教科書,中級を学ぼう(スリーエーネットワーク）
英語海外研修IIA1,教科書,なし
第二外国語海外研修IIB1,教科書,なし
英語第三申告専用,教科書,-
PLP研修4A,教科書,特になし
英語第九1再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
英語第九2再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
英語第九3再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
融合系ゼミ（社会科学への量的アプローチ入門）５,教科書,ゼミで指示する．
英語第七再4,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
社会科学系ゼミ（政治と社会）３,教科書,塚田穂高編『徹底検証 日本の右傾化』（筑摩選書、2017年）
社会科学系ゼミ（政治と社会）５,教科書,塚田穂高編『徹底検証 日本の右傾化』（筑摩選書、2017年）
スペイン語初級１S05,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S05,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S01,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S01,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S05,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S05,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
中級日本語71QB,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
英語第三再5,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
教養特論：日本伝統芸能と音楽（能と狂言）,教科書,Handouts and reading materials will be provided in class and/or uploaded into OCW-i.
グローバル理工人研修２Ａ,教科書,N/A
力学基礎２G,教科書,力学　戸田盛和　岩波書店
力学基礎２A,教科書,「力学」福島雄児・杉山忠男著　（講談社）基礎物理学シリーズ
無機化学基礎K,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
無機化学基礎N,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎A,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎C,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎G,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
東工大立志プロジェクト38,教科書,東工大立志プロジェクトガイドブック
英語第一17,教科書,"Inside Science, 金星堂。"
英語第一18,教科書,賛否両論の社会問題を考える２ (センゲージラーニング) (ISBN 978-4-86312-333-5)
英語第一19,教科書,AFPで知る科学の世界（成美堂）
英語第一24,教科書,CBS NewsBreak 4、『CBSニュースブレイク 4』、成美堂、ISBN: 9784791971862
英語第一27,教科書,"PRISM orange, visual and audio materials prepared by instructor"
英語第一29,教科書,English for Science and Technology Students; Developing Skills for Scientific Communication
英語第一29,教科書,4技能を伸ばす理工系学生のための基礎英語（朝日出版社）
英語第一34,教科書,"Inside Science, 金星堂。"
英語第二2,教科書,Handouts
英語第二3,教科書,"Level ２, Pathways: Listening, Speaking and Critical Thinking, 2nd edition, Paul Macintyre, Student Book with Online Workbook Access Code (National Geographic Learning) (ISBN-13: 978-1337562522)"
英語第二5,教科書,プリント教材
英語第二6,教科書,On Board for More World Adventures (Kinseido) 
英語第二6,教科書,(続・DVDで学ぶ世界の文化と英語) (金星堂)
英語第二7,教科書,English for Science and Technology Students; Developing Skills for Scientific Communication
英語第二7,教科書,4技能を伸ばす理工系学生のための基礎英語（朝日出版社）
英語第二9,教科書,"安浪誠祐/Richard S. Levin, 未来科学への誘い（成美堂）"
英語第二9,教科書,ISBN: 978-4-7919-7205-0
英語第二15,教科書,Yuto Koizumi. 2019. Listening Lessons through 15 Inspirational Movies. Tokyo: TSURUMI SHOTEN. (ISBN: 978-4-7553-0389-0)
英語第二18,教科書,賛否両論の社会問題を考える２ (センゲージラーニング) (ISBN 978-4-86312-333-5)
英語第二22,教科書,Handouts
英語第二23,教科書,"Level ２, Pathways: Listening, Speaking and Critical Thinking, 2nd edition, Paul Macintyre, Student Book with Online Workbook Access Code (National Geographic Learning) (ISBN-13: 978-1337562522)"
英語第二24,教科書,CBS NewsBreak 4、『CBSニュースブレイク 4』、成美堂、ISBN: 9784791971862
英語第二25,教科書,指定なし
英語第二30,教科書,毎回プリントを配布する。
英語第二30,教科書,授業には、毎回辞書を持参すること。
英語第二32,教科書,グローバル社会の潮流：ジム・カヌーセン：南雲堂
英語第二33,教科書,Terry Phillips、人見憲司、湯舟英一 著 『テクニカル イングリッシュ入門』Integrated Technical English（成美堂）
英語第二34,教科書,"Inside Science, 金星堂。"
英語第二35,教科書,AFPで知る科学の世界（成美堂）
英語第二39,教科書,"Mills, Robin L., and Laurie L Frazier. 2014. NorthStar: Listening &amp; Speaking, Level 2. Fourth Edition. White Plains, New York: Pearson Education. (ISBN: 978-0134049793)"
