微分積分学第一・演習H（48～53）,教科書,「解析入門I」・杉浦光夫・東京大学出版会
英語第四再2,教科書,ソーシャル・アウトルック：メディア英語で社会を視る（三修社）(ISBN 978-4-384-33493-7)
英語第五1-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第五2-LS-ADV,教科書,Handouts
英語第五5-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第五9-RW,教科書,A Taste of English:  Food and Fiction
英語第五9-RW,教科書,フィクションに見る食文化（朝日出版社）
英語第五11-RW,教科書,靜哲人『構造から学ぶパラグラフライティング入門［改訂版］』東京：松柏社、2019年。
英語第五11-RW,教科書,ISBN: 978-4-88198-751-3
英語第五16-LS,教科書,Handouts
英語第五17-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第五18-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第五20-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第五26-LS-ADV,教科書,Handouts
英語第五36-RW,教科書,A Taste of English:  Food and Fiction
英語第五36-RW,教科書,フィクションに見る食文化（朝日出版社）
英語第五42-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
英語第五45-RW,教科書,Inbound/Outbound Japan
英語第五45-RW,教科書,Michael Pronko 著、金星堂
英語第六3-LS,教科書,None. Relevant materials to be handed out in class.
英語第六8-RW,教科書,"永田博人/Bill Banfield, 最新科学の知見（成美堂）"
英語第六8-RW,教科書,ISBN: 978-4-7919-4783-6
英語第六11-RW,教科書,靜哲人『構造から学ぶパラグラフライティング入門［改訂版］』東京：松柏社、2019年。
英語第六11-RW,教科書,ISBN: 978-4-88198-751-3
英語第六12-RW,教科書,プリント教材
英語第六13-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第六14-RW,教科書,"Nancy A. Pachana, Ageing: A Very Short Introduction. Oxford UP, 2016."
英語第六17-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第六20-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第六22-RW,教科書,プリント教材
英語第六29-LS,教科書,"『スティーブ・ジョブズ 伝説のスピーチ＆プレゼン』朝日出版, ISBN: 978-4-255-00679-6"
英語第六31-LS,教科書,Timothy Knowles　『British News Update 2』 金星堂、2020、ISBN 978-4-7647-4097-6
英語第六31-LS,教科書,授業には、毎回辞書を持参すること。
英語第六34-RW,教科書,Inbound/Outbound Japan
英語第六34-RW,教科書,Michael Pronko 著、金星堂
英語第六36-RW,教科書,A Taste of English:  Food and Fiction
英語第六36-RW,教科書,フィクションに見る食文化（朝日出版社）
英語第六40-RW,教科書,Exploring the Globe through the Times and the Guardian (Tsurumi Shoten)
英語第六42-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
英語第八再2,教科書,ソーシャル・アウトルック：メディア英語で社会を視る（三修社）(ISBN 978-4-384-33493-7)
英語スピーキング演習第六1,教科書,Handouts
アカデミックプレゼンテーション第十,教科書,Handouts
TOEFL対策セミナー（リスニング＆スピーキング）第九,教科書,None. Materials to be provided.
英語スピーチ演習第十,教科書,"Mark Powell, Dynamic Presentations (Cambridge University Press, 2011)"
フランス語初級２F01,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
中国語初級２C01,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語中級１,教科書,場面で学ぶフランス語２［改訂版］（三修社）
ドイツ語上級１,教科書,授業中に指示する。
ロシア語上級２,教科書,テキストは教員が準備する。
ドイツ語セミナー（応用・留学）２,教科書,テキストは授業内で随時配布します。（プリント教材）
フランス語セミナー（応用・留学）２,教科書,"Texto 2 or 3, Hachette (履修者のレベルに応じて選ぶ)."
ロシア語セミナー（入門・基礎）２,教科書,講義担当者がプリントを準備する
ロシア語セミナー（応用・留学）１,教科書,特になし
工業科教育法Ⅲ,教科書,高等学校学習指導要領
工業科教育法Ⅲ,教科書,授業ごとにプリントを配布する
初級日本語22QB,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈2〉　スリーエーネットワーク　ISBN-13: 978-4883194063
初級日本語22QD,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈2〉　スリーエーネットワーク　ISBN-13: 978-4883194063
中級日本語22QB,教科書,中級へ行こう（スリーエーネットワーク）
アカデミックプレゼンテーション第十四2,教科書,"Targeted materials will be provided to support students in their individual areas of improvement regarding all aspects of academic presentation, including presentation, intonation, diction, structure, Q&amp;A, and body language."
アカデミックプレゼンテーション第十四3,教科書,There is no required textbook in this course.
中国語文化演習２,教科書,担当教員が指定するもの。
これからの経営管理とプロフェッショナル育成（環境・社会理工学）,教科書,教科書は使用せず、授業中にスライド等の映像資料を使って講義を行う
日本語第六A,教科書,特に指定しない。
情報リテラシ第二4a(IL2),教科書,なし
情報リテラシ第二4c(IL2),教科書,なし
情報リテラシ第二5a(IL2),教科書,なし
ALP発展研修IV,教科書,特になし。
グローバル理工人研修入門３Ｃ,教科書,N/A
社会科学系ゼミ（政策とメディアの社会学）３,教科書,適宜指示する。
日本語会話中級42QA,教科書,指定しない。適宜資料を配布する。
日本語漢字基礎22QA,教科書,オリジナル教材
スペイン語２a,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語２a,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
英語で学ぶ日本事情Ⅱ,教科書,特に指定しない
生命科学基礎第一２K,教科書,スター「生物学」（東京化学同人）
リカレント教育発展研修3B,教科書,特になし
英語第六申告専用,教科書,-
グローバル理工人研修１Ａc,教科書,N/A
グローバル理工人研修１Ａd,教科書,N/A
グローバル理工人研修入門１Ａn,教科書,N/A
グローバル理工人研修１Ａs,教科書,N/A
グローバル理工人研修１Ａu,教科書,N/A
グローバル理工人研修入門１Ａs,教科書,N/A
グローバル理工人研修入門１Ａt,教科書,N/A
TOEFL対策セミナー（リーディング＆ライティング）第二2,教科書,Handouts
中国語初級１C04,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C10,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C12,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C03,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C04,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C10,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C11,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F04,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F02,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F05,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級１D13,教科書,担当教員が指定するもの
ドイツ語初級１D43,教科書,担当教員が指定するもの
ドイツ語初級２D44,教科書,担当教員が指定するもの
ドイツ語初級２D45,教科書,担当教員が指定するもの
ロシア語初級２R03,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
古典ラテン語２,教科書,松平千秋、国原吉之助、『新ラテン文法』、東洋出版、１９９７年
日本語第二GSEP,教科書,特に指定しない。
日本語漢字中級11QA,教科書,オリジナル教材
日本文化演習2:ことばと文化2QA,教科書,特に指定しない。
グローバル理工人研修4Ａ,教科書,N/A
グローバル理工人研修4C,教科書,N/A
グローバル理工人研修アドバンスト1A,教科書,N/A
グローバル理工人研修アドバンスト2A,教科書,N/A
初級日本語42QD,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
初級日本語31QF,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077          \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) / 韓国語版(かんこくごばん))       \2,100　+ tax"
古典ラテン語６,教科書,松平千秋、国原吉之助、『新ラテン文法』、東洋出版、１９９７年
社会科学系ゼミ（日米関係と沖縄）３,教科書,適宜指示する
社会科学系ゼミ（日米関係と沖縄）５,教科書,適宜指示する
中国語初級２C14,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
日本語第九GSEP,教科書,中級を学ぼう(スリーエーネットワーク）
英語海外研修1B1,教科書,なし
第二外国語海外研修1B1,教科書,なし
英語第四申告専用,教科書,-
英語第七申告専用,教科書,-
グローバル理工人研修１Ａf,教科書,N/A
グローバル理工人研修入門１Ａf,教科書,N/A
PLP研修1B,教科書,特になし
PLP研修2A,教科書,特になし
PLP研修2B,教科書,特になし
リカレント教育発展研修2-2A,教科書,特になし
リカレント教育発展研修2-2B,教科書,特になし
英語第九5再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
英語第九6再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
英語第九7再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
スペイン語２b,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語２b,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
中国語初級１C15,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C15,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C16,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
英語第四再4,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
英語第八再4,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
グローバル理工人研修入門１A’s,教科書,N/A
スペイン語初級２S02,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S02,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S04,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S04,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S07,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S07,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S11,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S11,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語中級２,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語中級２,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語上級２,教科書,適宜配布する（授業計画を参照）
実践型科学技術英語海外研修III,教科書,なし
スペイン語文化演習２,教科書,適宜配布する（授業計画を参照）
中級日本語71QA,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
中級日本語82QA,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
中級日本語82QB,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
英語第四再5,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
TOEFL対策セミナー（リーディング＆ライティング）第二4,教科書,The textbook will not be used and handouts will be delivered.
英語第七再5,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
グローバル理工人研修３Ａ,教科書,N/A
科学技術社会論・科学技術政策Ｃ,教科書,伊勢田哲治他『科学技術をよく考える』名古屋大学出版会
英語第二12,教科書,グローバル社会の潮流：ジム・カヌーセン：南雲堂
英語第二13,教科書,"Contemporary Topics 1, Intermediate: 21st Century Skills for Academic Success, 4th Edition, Pearson Education (2017) ISBN-10: 013440064X"
英語第二13,教科書,ISBN-13: 9780134400648
英語第二17,教科書,"Inside Science, 金星堂。"
英語第二19,教科書,AFPで知る科学の世界（成美堂）
英語第二26,教科書,映像で学ぶ 最新科学の深層
英語第二26,教科書,野﨑嘉信 / 松本和子 / Alastair Graham-Marr 編著、金星堂
英語第二28,教科書,『Science』で読む科学の世界　南雲堂　ISBN: 4-523-17698-5
英語第二29,教科書,English for Science and Technology Students; Developing Skills for Scientific Communication
英語第二29,教科書,4技能を伸ばす理工系学生のための基礎英語（朝日出版社）
英語第二40,教科書,On Board for More World Adventures (Kinseido)
英語第二40,教科書,(続・DVDで学ぶ世界の文化と英語)　（金星堂）
英語第四再1,教科書,OCW-iで資料を配布する。
英語第五7-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education"
英語第五7-LS,教科書,ISBN: 978-0-13-440080-8
英語第五12-RW,教科書,プリント教材
英語第五13-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第五28-LS,教科書,Broadcast: ABC World News Tonight、『映像で学ぶ ABCワールドニュース』、金星堂、ISBN: 978-4-7647-4073-0
英語第五31-LS,教科書,Timothy Knowles　『British News Update 2』 金星堂、2020、ISBN 978-4-7647-4097-6
英語第五31-LS,教科書,授業には、毎回辞書を持参すること。
英語第五35-RW,教科書,"山科美和子、横山三鶴、沖野泰子 Reading Dynamics---Skills for Academic Success 思考力を高めるためのリーディングスキル　Cengage Learning, ISBN 978-4-86312-287-1"
英語第五44-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第六1-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第六2-LS-ADV,教科書,Handouts
英語第六5-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第六7-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education "
英語第六7-LS,教科書,ISBN: 978-0-13-440080-8
英語第六9-RW,教科書,A Taste of English:  Food and Fiction
英語第六9-RW,教科書,フィクションに見る食文化（朝日出版社）
英語第六10-RW,教科書,"Pathways Second Edition: Reading, Writing, and Critical Thinking, 3A, National Geographic Learning"
英語第六15-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第六16-LS,教科書,Handouts
英語第六18-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第六19-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education "
英語第六19-LS,教科書,ISBN: 978-0-13-440080-8
英語第六24-RW,教科書,Exploring the Globe through the Times and the Guardian (Tsurumi Shoten)
英語第六25-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第六26-LS-ADV,教科書,Handouts
英語第六27-LS,教科書,None. Relevant materials to be handed out in class.
英語第六28-LS,教科書,Broadcast: ABC World News Tonight、『映像で学ぶ ABCワールドニュース』、金星堂、ISBN: 978-4-7647-4073-0
英語第六30-LS,教科書,British News Update 2  映像で学ぶ イギリス公共放送の最新ニュース2
英語第六30-LS,教科書,Timothy Knowles / 田村真弓 / 田中みんね / 中村美帆子 編著
英語第六30-LS,教科書,"金星堂 ￥2,600 ( 税込 ￥2,860 )"
英語第六30-LS,教科書,ISBN: 978-4-7647-4097-6
英語第六33-LS,教科書,ハンドアウト
英語第六35-RW,教科書,"山科美和子、横山三鶴、沖野泰子 Reading Dynamics---Skills for Academic Success 思考力を高めるためのリーディングスキル　Cengage Learning, ISBN 978-4-86312-287-1"
英語第六37-RW,教科書,How to Replace / Nan'un Do
英語第六37-RW,教科書,Science and Technology Vocabulary
英語第六38-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第六39-RW,教科書,薬袋善郎編著『名文で養う英語精読力』（研究社、2009年）
英語第六41-RW,教科書,"The Bridges of English Language Across the World: International &amp; Multicultural Perspectives, Book 1 （『世界の多様な英語１』）, 竹下裕子、山岡清二、Patricial Sippel、鈴木卓編著、松柏社。"
英語第六43-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第六44-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第六45-RW,教科書,Inbound/Outbound Japan
英語第六45-RW,教科書,Michael Pronko 著、金星堂
英語第六46-RW,教科書,How to Rephrase / Nan'un Do
英語第六46-RW,教科書,Science and Technology Vocabulary / Nan'un Do
TOEFL対策セミナー（リーディング＆ライティング）第六,教科書,ALL-ROUND PRACTICE FOR THE TOEFL TEST TOEFL『テスト攻略のための総合演習iBt/ITP対応』（南雲堂）
英語スピーキング演習第十,教科書,Handouts
TOEFL対策セミナー（リスニング＆スピーキング）第十,教科書,None. Materials to be provided.
TOEFL対策セミナー（リーディング＆ライティング）第十,教科書,教員が用意する
ロシア語初級２R01,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
イタリア語２,教科書,『Italiano più attivo: nuova edizione』白水社、2020年
韓国語２a,教科書,最新チャレンジ! 韓国語（白水社）
フランス語上級１,教科書,『時事フランス語2020年度版』（朝日出版社）
ロシア語セミナー（入門・基礎）１,教科書,講義担当者がプリントを準備する
中国語セミナー（入門・基礎）２,教科書,新概念チヤイニーズ(陳焔他　白帝社)
中国語セミナー（応用・留学）２,教科書,話してみたい中国語スピーキング倶楽部(相原茂他、朝日出版社)
実践型科学技術英語海外研修II,教科書,なし
初級日本語42QC,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
中級日本語42QA,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語42QA,教科書,ISBN： 9784883197880
中級日本語42QB,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語42QB,教科書,ISBN： 9784883197880
日本語第二B,教科書,特に指定しない。
日本語第二C,教科書,特に指定しない。
グローバル理工人研修２Ｃa,教科書,N/A
日本語会話初中級22QA,教科書,指定しない。適宜資料を配布する。
日本語会話中級22QA,教科書,特になし　　毎回の授業で必要な資料は配布いたします。
リカレント教育発展研修1B,教科書,特になし
英語第五申告専用,教科書,-
グローバル理工人研修１Ａb,教科書,N/A
グローバル理工人研修１Ａn,教科書,N/A
グローバル理工人研修１Ａo,教科書,N/A
グローバル理工人研修１Ａq,教科書,N/A
グローバル理工人研修１Ａt,教科書,N/A
グローバル理工人研修入門１Ａo,教科書,N/A
グローバル理工人研修入門１Ａq,教科書,N/A
グローバル理工人研修１Ａv,教科書,N/A
グローバル理工人研修２Ｃc,教科書,N/A
中級日本語51QA,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
中級日本語62QA,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
英語第八再3,教科書,『ニュースメディアの英語2020』（朝日出版社）
中国語初級２C07,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F07,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F07,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級２D13,教科書,担当教員が指定するもの
ドイツ語初級２D14,教科書,担当教員が指定するもの
ドイツ語初級２D33,教科書,担当教員が指定するもの
ドイツ語初級２D41,教科書,担当教員が指定するもの
ドイツ語初級２D43,教科書,担当教員が指定するもの
ロシア語初級１R03,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
ロシア語初級２R02,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
ロシア語初級２R04,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
グローバル理工人研修１Ｃa,教科書,N/A
日本語第六GSEP,教科書,特に指定しない。
日本語漢字中級22QA,教科書,オリジナル教材
グローバル理工人研修アドバンスト3A,教科書,N/A
グローバル理工人研修アドバンスト4A,教科書,N/A
グローバル理工人研修１Ｃb,教科書,N/A
日本語漢字中級42QA,教科書,オリジナル教材
ALP発展研修V,教科書,なし。
グローバル理工人研修１A'a,教科書,N/A
英語第八申告専用,教科書,-
PLP研修4B,教科書,特になし
リカレント教育発展研修2-1B,教科書,特になし
英語第九4再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
韓国語２b,教科書,最新チャレンジ! 韓国語（白水社）
実践型科学技術英語海外研修Ⅰ,教科書,なし
スペイン語初級１S11,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S11,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S03,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S03,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S06,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S06,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S08,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S08,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S09,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S09,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S10,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S10,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
中級日本語82QC,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
英語第八再5,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
